Order_ID,Order_Date,Customer_ID,City,Category,Product_Name,Quantity,Unit_Price,Revenue,Cost,Profit,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Campaign,Customer_Type,discount_percentage,cost_validation,Month,Month_number
101664,08/08/2024,C1631,Delhi,Fashion,Jeans,2,2181.00,4362.00,3509.26,852.74,Debit Card,Store,4.00,Social Media,New,0.00,TRUE,August,8
101665,07/08/2025,C1590,Mumbai,Sports,Bat,3,4176.00,11901.60,8677.59,3224.01,Cash,Store,2.00,Summer Sale,Returning,0.05,TRUE,August,8
101666,23/12/2024,C1027,Mumbai,Home,Table,4,951.00,3613.80,3109.83,503.97,Wallet,Store,2.00,Summer Sale,Returning,0.05,TRUE,December,12
101667,18/04/2024,C1326,Bengaluru,Beauty,Perfume,4,1271.00,4575.60,3465.97,1109.63,Debit Card,Store,2.00,Summer Sale,New,0.10,TRUE,April,4
101668,21/12/2025,C1049,Bengaluru,Electronics,Laptop,5,475.00,2018.75,1707.63,311.12,Cash,Store,2.00,Summer Sale,New,0.15,TRUE,December,12
101669,22/08/2025,C1676,Mumbai,Fashion,Shoes,5,3275.00,13918.75,8737.41,5181.34,Wallet,Store,2.00,Summer Sale,Returning,0.15,TRUE,August,8
101670,27/11/2024,C1720,Chennai,Electronics,Headphones,5,2502.00,10008.00,8662.50,1345.50,Debit Card,Online,2.00,Summer Sale,Returning,0.20,TRUE,November,11
101671,01/01/2024,C1438,Bengaluru,Beauty,Cream,1,1217.00,1156.15,789.32,366.83,Credit Card,Store,2.00,Summer Sale,Returning,0.05,TRUE,January,1
101672,20/09/2025,C1494,Pune,Beauty,Shampoo,5,962.00,4329.00,3450.28,878.72,Credit Card,Store,2.00,Summer Sale,Returning,0.10,TRUE,September,9
101673,11/09/2024,C1394,Vizag,Fashion,Jeans,3,3325.00,9975.00,5036.20,4938.80,Credit Card,Online,2.00,Summer Sale,New,0.00,TRUE,September,9
101674,16/01/2024,C1171,Vizag,Electronics,Phone,1,2133.00,1599.75,1376.58,223.17,UPI,Store,2.00,Summer Sale,Returning,0.25,TRUE,January,1
101675,02/12/2025,C1339,Vizag,Sports,Shoes,5,4589.00,22945.00,12475.61,10469.39,Debit Card,Online,2.00,Summer Sale,Returning,0.00,TRUE,December,12
101676,24/05/2024,C1500,Pune,Unavailable,Face Wash,5,2108.00,10540.00,4917.91,5622.09,Wallet,Online,2.00,Summer Sale,New,0.00,TRUE,May,5
101677,15/08/2025,C1781,Hyderabad,Sports,Bat,5,4871.00,24355.00,12045.92,12309.08 -,Credit Card,Store,2.00,Summer Sale,New,0.00,TRUE,August,8
101678,01/01/2025,C1030,Delhi,Fashion,Jacket,2,255.00,459.00,231.77,227.23,Debit Card,Store,2.00,Summer Sale,New,0.10,TRUE,January,1
101679,10/05/2024,C1332,Vizag,Electronics,Tablet,4,4706.00,16000.40,15245.92,754.48,Cash,Store,2.00,Summer Sale,New,0.15,TRUE,May,5
101680,14/10/2024,C1359,Pune,Sports,Yoga Mat,1,2692.00,2692.00,1537.56,1154.44,Debit Card,Online,2.00,Summer Sale,New,0.00,TRUE,October,10
101681,17/08/2025,C1732,Mumbai,Sports,Yoga Mat,5,4592.00,21812.00,14305.97,7506.03,Credit Card,Online,2.00,Summer Sale,New,0.05,TRUE,August,8
101682,23/07/2024,C1411,Chennai,Electronics,Laptop,2,1087.00,1847.90,1729.85,118.05,Debit Card,Store,2.00,Summer Sale,Returning,0.15,TRUE,July,7
101683,02/02/2024,C1120,Chennai,Grocery,Rice,2,4847.00,7270.50,7008.71,261.79,Cash,Online,2.00,Summer Sale,New,0.25,TRUE,February,2
101684,25/05/2024,C1013,Pune,Grocery,Rice,2,1734.00,3121.20,2964.94,156.26,Debit Card,Online,2.00,Summer Sale,New,0.10,TRUE,May,5
101685,27/09/2025,C1556,Delhi,Fashion,Shoes,2,4954.00,7926.40,6122.15,1804.25,UPI,Store,2.00,Summer Sale,Returning,0.20,TRUE,September,9
101686,25/03/2025,C1437,Pune,Sports,Shoes,3,4776.00,13611.60,11615.97,1995.63,UPI,Online,2.00,Summer Sale,New,0.05,TRUE,March,3
101687,22/09/2025,C1376,Chennai,Home,Cookware,5,1328.00,6640.00,4296.60,2343.40,Cash,Online,2.00,Summer Sale,New,0.00,TRUE,September,9
101688,29/10/2025,C1383,Mumbai,Electronics,Headphones,5,3151.00,14179.50,14002.96,176.54,Debit Card,Online,2.00,Summer Sale,Returning,0.10,TRUE,October,10
101689,02/04/2025,C1378,Mumbai,Home,Table,5,403.00,1712.75,1606.04,106.71,Debit Card,Store,2.00,Summer Sale,New,0.15,TRUE,April,4
101690,03/09/2025,C1714,Delhi,Sports,Football,2,4395.00,8350.50,7603.87,746.63,Wallet,Online,2.00,Summer Sale,New,0.05,TRUE,September,9
101691,06/02/2024,C1610,Hyderabad,Grocery,Snacks,1,3859.00,3473.10,2253.49,1219.61,UPI,Store,2.00,Summer Sale,New,0.10,TRUE,February,2
101692,25/11/2025,C1574,Delhi,Beauty,Perfume,3,4559.00,12993.15,8254.26,4738.89,Cash,Online,2.00,Summer Sale,Returning,0.05,TRUE,November,11
101693,07/08/2025,C1200,Bengaluru,Grocery,Milk,5,989.00,4203.25,3321.86,881.39,Credit Card,Online,2.00,Summer Sale,Returning,0.15,TRUE,August,8
101694,05/07/2025,C1713,Pune,Home,Table,4,1962.00,5886.00,5128.28,757.72,Credit Card,Store,2.00,Summer Sale,New,0.25,TRUE,July,7
101695,15/09/2024,C1511,Hyderabad,Fashion,T-Shirt,3,3109.00,8860.65,7165.64,1695.01,Cash,Online,2.00,Summer Sale,Returning,0.05,TRUE,September,9
101696,20/10/2024,C1652,Pune,Home,Table,4,4594.00,16538.40,10120.18,6418.22,Cash,Store,2.00,Summer Sale,Returning,0.10,TRUE,October,10
101697,17/07/2025,C1597,Vizag,Electronics,Laptop,2,2287.00,3887.90,2994.33,893.57,Wallet,Store,2.00,Summer Sale,Returning,0.15,TRUE,July,7
101698,11/11/2024,C1445,Delhi,Fashion,Jeans,3,1079.00,3237.00,1804.46,1432.54,Cash,Store,2.00,Summer Sale,New,0.00,TRUE,November,11
101699,01/11/2025,C1758,Bengaluru,Fashion,T-Shirt,2,955.00,1528.00,904.32,623.68,Cash,Store,2.00,Summer Sale,New,0.20,TRUE,November,11
101700,12/02/2025,C1477,Pune,Fashion,Jeans,1,2060.00,1751.00,1161.46,589.54,Credit Card,Store,2.00,Summer Sale,New,0.15,TRUE,February,2
101701,13/02/2025,C1429,Delhi,Home,Table,1,4641.00,3712.80,2846.54,866.26,UPI,Online,2.00,Summer Sale,Returning,0.20,TRUE,February,2
101702,07/10/2024,C1447,Hyderabad,Home,Lamp,2,2188.00,3719.60,2931.97,787.63,Cash,Store,2.00,Summer Sale,Returning,0.15,TRUE,October,10
101703,22/11/2025,C1377,Chennai,Grocery,Milk,1,1728.00,1468.80,1390.86,77.94,Credit Card,Store,2.00,Summer Sale,Returning,0.15,TRUE,November,11
101704,11/12/2024,C1428,Hyderabad,Fashion,Jeans,1,2167.00,1841.95,1243.34,598.61,UPI,Store,2.00,Summer Sale,Returning,0.15,TRUE,December,12
101705,11/02/2025,C1622,Hyderabad,Electronics,Phone,1,4461.00,4237.95,2732.79,1505.16,UPI,Store,2.00,Summer Sale,Returning,0.05,TRUE,February,2
101706,20/04/2024,C1145,Mumbai,Home,Table,3,1032.00,2631.60,2048.56,583.04,Cash,Online,2.00,Summer Sale,New,0.15,TRUE,April,4
101707,20/11/2025,C1091,Hyderabad,Beauty,Face Wash,1,1143.00,914.40,911.11,3.29,Cash,Online,2.00,Summer Sale,New,0.20,TRUE,November,11
101708,27/09/2024,C1169,Mumbai,Sports,Football,5,3854.00,19270.00,9252.45,10017.55,Credit Card,Online,2.00,Summer Sale,Returning,0.00,TRUE,September,9
101709,05/09/2025,C1695,Bengaluru,Grocery,Rice,1,1216.00,972.80,620.94,351.86,Cash,Store,2.00,Summer Sale,Returning,0.20,TRUE,September,9
101710,17/12/2025,C1316,Pune,Sports,Shoes,3,1077.00,3231.00,2171.31,1059.69,Wallet,Online,2.00,Summer Sale,New,0.00,TRUE,December,12
101711,02/09/2024,C1137,Pune,Beauty,Cream,3,2007.00,5719.95,4225.94,1494.01,Debit Card,Store,2.00,Summer Sale,Returning,0.05,TRUE,September,9
101712,19/12/2025,C1610,Hyderabad,Unavailable,Shoes,3,3048.00,8686.80,4532.98,4153.82,Credit Card,Store,2.00,Summer Sale,New,0.05,TRUE,December,12
101713,30/06/2024,C1382,Hyderabad,Fashion,Jacket,3,4904.00,12505.20,7975.50,4529.70,Debit Card,Online,2.00,Summer Sale,Returning,0.15,TRUE,June,6
101714,02/01/2025,C1598,Delhi,Beauty,Shampoo,2,2414.00,4345.20,3969.69,375.51,Cash,Online,2.00,Summer Sale,New,0.10,TRUE,January,1
101715,25/03/2024,C1560,Mumbai,Home,Chair,5,2959.00,13315.50,10275.08,3040.42,Debit Card,Store,2.00,Summer Sale,New,0.10,TRUE,March,3
101716,07/03/2025,C1085,Mumbai,Home,Table,3,2124.00,5734.80,4468.37,1266.43,Wallet,Online,2.00,Summer Sale,New,0.10,TRUE,March,3
101717,01/02/2025,C1074,Hyderabad,Grocery,Rice,1,3530.00,3177.00,2896.55,280.45,UPI,Online,2.00,Summer Sale,Returning,0.10,TRUE,February,2
101718,15/08/2024,C1591,Bengaluru,Fashion,Shoes,2,1121.00,1793.60,1551.88,241.72,Debit Card,Online,2.00,Summer Sale,Returning,0.20,TRUE,August,8
101719,22/12/2024,C1197,Bengaluru,Sports,Football,5,2044.00,9709.00,8732.36,976.64,UPI,Online,2.00,Summer Sale,New,0.05,TRUE,December,12
101720,25/08/2025,C1380,Chennai,Home,Cookware,2,816.00,1387.20,1072.07,315.13,UPI,Store,2.00,Summer Sale,New,0.15,TRUE,August,8
101721,11/06/2024,C1675,Pune,Electronics,Tablet,2,416.00,832.00,588.21,243.79,Debit Card,Store,2.00,Summer Sale,New,0.00,TRUE,June,6
101722,30/12/2025,C1409,Mumbai,Beauty,Cream,4,2237.00,7158.40,5514.18,1644.22,Credit Card,Online,2.00,Summer Sale,Returning,0.20,TRUE,December,12
101723,20/07/2025,C1346,Delhi,Home,Cookware,1,988.00,889.20,683.40,205.80,Credit Card,Store,2.00,Summer Sale,New,0.10,TRUE,July,7
101724,11/12/2025,C1489,Vizag,Grocery,Snacks,1,1721.00,1634.95,1544.11,90.84,UPI,Store,2.00,Summer Sale,New,0.05,TRUE,December,12
101725,22/01/2025,C1035,Chennai,Home,Chair,2,4775.00,8595.00,4522.52,4072.48,Credit Card,Store,2.00,Summer Sale,New,0.10,TRUE,January,1
101726,14/03/2025,C1703,Mumbai,Home,Lamp,4,400.00,1200.00,953.69,246.31,Wallet,Store,2.00,Summer Sale,Returning,0.25,TRUE,March,3
101727,01/03/2024,C1587,Bengaluru,Fashion,Jeans,4,1177.00,4708.00,3896.98,811.02,Cash,Store,2.00,Summer Sale,Returning,0.00,TRUE,March,3
101728,10/12/2024,C1598,Vizag,Home,Table,5,2257.00,8463.75,5173.92,3289.83,Wallet,Online,2.00,Summer Sale,New,0.25,TRUE,December,12
101729,10/10/2024,C1108,Delhi,Sports,Shoes,5,3447.00,12926.25,11744.56,1181.69,Credit Card,Online,2.00,Summer Sale,Returning,0.25,TRUE,October,10
101730,09/11/2025,C1075,Vizag,Sports,Football,3,4105.00,9852.00,5846.24,4005.76,UPI,Online,2.00,Summer Sale,New,0.20,TRUE,November,11
101731,25/10/2024,C1714,Pune,Home,Cookware,2,3260.00,6520.00,5469.03,1050.97,UPI,Online,2.00,Summer Sale,Returning,0.00,TRUE,October,10
101732,12/08/2024,C1687,Bengaluru,Beauty,Cream,1,3439.00,3267.05,2177.40,1089.65 -,Wallet,Store,2.00,Summer Sale,New,0.05,TRUE,August,8
101733,07/09/2024,C1287,Mumbai,Home,Table,1,597.00,537.30,295.55,241.75,Wallet,Store,2.00,Summer Sale,New,0.10,TRUE,September,9
101734,12/03/2024,C1046,Pune,Sports,Shoes,5,3162.00,12648.00,8482.54,4165.46,Debit Card,Online,2.00,Social Media,Returning,0.20,TRUE,March,3
101735,19/12/2025,C1282,Delhi,Unavailable,Shoes,3,2988.00,8067.60,7584.83,482.77,Credit Card,Online,2.00,Social Media,New,0.10,TRUE,December,12
101736,17/12/2024,C1731,Hyderabad,Sports,Bat,1,3890.00,3890.00,3170.10,719.90,Credit Card,Online,2.00,Social Media,New,0.00,TRUE,December,12
101737,09/03/2025,C1520,Chennai,Unavailable,Perfume,2,4512.00,9024.00,6684.18,2339.82,Debit Card,Online,2.00,Social Media,New,0.00,TRUE,March,3
101738,27/07/2025,C1436,Mumbai,Beauty,Face Wash,5,1629.00,6516.00,4252.19,2263.81,Cash,Online,2.00,Social Media,New,0.20,TRUE,July,7
101739,28/04/2024,C1233,Pune,Grocery,Oil,3,1042.00,2500.80,2354.99,145.81,UPI,Online,2.00,Social Media,Returning,0.20,TRUE,April,4
101740,20/04/2025,C1377,Delhi,Fashion,Shoes,5,2689.00,10083.75,9817.85,265.90,Credit Card,Online,2.00,Social Media,New,0.25,TRUE,April,4
101741,01/11/2024,C1423,Hyderabad,Home,Table,5,1181.00,4428.75,3671.44,757.31,Credit Card,Online,2.00,Social Media,Returning,0.25,TRUE,November,11
101742,19/08/2025,C1785,Bengaluru,Home,Table,2,3565.00,5704.00,3666.39,2037.61,Wallet,Store,2.00,Social Media,New,0.20,TRUE,August,8
101743,01/07/2024,C1487,Chennai,Grocery,Rice,4,3001.00,12004.00,8397.38,3606.62,Wallet,Store,2.00,Social Media,New,0.00,TRUE,July,7
101744,26/05/2024,C1787,Vizag,Fashion,Shoes,4,4489.00,16160.40,14346.66,1813.74,Wallet,Online,2.00,Social Media,Returning,0.10,TRUE,May,5
101745,19/12/2024,C1055,Pune,Beauty,Cream,2,1927.00,3083.20,3007.90,75.30,UPI,Online,2.00,Social Media,Returning,0.20,TRUE,December,12
101746,19/04/2024,C1185,Vizag,Sports,Yoga Mat,3,1716.00,4375.80,3876.89,498.91 -,Cash,Store,2.00,Social Media,New,0.15,TRUE,April,4
101747,29/08/2024,C1415,Bengaluru,Home,Lamp,3,1515.00,4090.50,3450.04,640.46,Credit Card,Online,2.00,Social Media,Returning,0.10,TRUE,August,8
101748,19/08/2025,C1197,Vizag,Beauty,Cream,5,2228.00,11140.00,6656.50,4483.50,Cash,Online,2.00,Social Media,New,0.00,TRUE,August,8
101749,25/01/2024,C1606,Vizag,Grocery,Rice,1,428.00,363.80,275.79,88.01,Debit Card,Store,2.00,Social Media,New,0.15,TRUE,January,1
101750,06/11/2025,C1536,Hyderabad,Fashion,T-Shirt,4,2525.00,9595.00,5604.16,3990.84,Debit Card,Online,2.00,Social Media,Returning,0.05,TRUE,November,11
101751,08/01/2024,C1681,Delhi,Beauty,Shampoo,1,700.00,630.00,551.82,78.18,UPI,Online,2.00,Social Media,Returning,0.10,TRUE,January,1
101752,26/01/2025,C1488,Delhi,Beauty,Shampoo,5,1430.00,7150.00,5106.74,2043.26,UPI,Store,2.00,Social Media,New,0.00,TRUE,January,1
101753,26/11/2025,C1487,Chennai,Electronics,Phone,2,990.00,1485.00,985.64,499.36,Credit Card,Online,2.00,Social Media,New,0.25,TRUE,November,11
101754,20/07/2025,C1215,Hyderabad,Grocery,Rice,2,1323.00,2116.80,1465.20,651.60,Credit Card,Online,2.00,Social Media,New,0.20,TRUE,July,7
101755,04/03/2025,C1269,Vizag,Beauty,Face Wash,2,3919.00,7838.00,4115.32,3722.68,Cash,Online,2.00,Social Media,New,0.00,TRUE,March,3
101756,12/02/2025,C1185,Pune,Grocery,Oil,3,4308.00,9693.00,6081.83,3611.17,UPI,Store,2.00,Social Media,New,0.25,TRUE,February,2
101757,04/12/2025,C1648,Vizag,Home,Lamp,3,3175.00,7143.75,4739.04,2404.71,Wallet,Store,2.00,Social Media,Returning,0.25,TRUE,December,12
101758,01/02/2024,C1211,Delhi,Home,Table,3,1286.00,3472.20,1848.62,1623.58,Credit Card,Store,2.00,Social Media,New,0.10,TRUE,February,2
101759,29/11/2024,C1528,Mumbai,Fashion,Jacket,2,1493.00,2388.80,2234.02,154.78,Cash,Store,2.00,Social Media,Returning,0.20,TRUE,November,11
101760,06/11/2025,C1308,Chennai,Grocery,Rice,2,2053.00,3695.40,2188.83,1506.57,Cash,Store,2.00,Social Media,Returning,0.10,TRUE,November,11
101761,13/06/2024,C1782,Vizag,Fashion,T-Shirt,1,3561.00,3382.95,1832.87,1550.08,Credit Card,Store,2.00,Social Media,New,0.05,TRUE,June,6
101762,28/04/2024,C1162,Vizag,Beauty,Cream,2,2026.00,4052.00,2985.99,1066.01,Credit Card,Store,2.00,Social Media,Returning,0.00,TRUE,April,4
101763,14/02/2024,C1582,Hyderabad,Home,Chair,5,1748.00,8303.00,6784.07,1518.93,Debit Card,Store,2.00,Social Media,New,0.05,TRUE,February,2
101764,03/10/2024,C1023,Pune,Electronics,Phone,4,4949.00,14847.00,13874.03,972.97,UPI,Online,2.00,Social Media,Returning,0.25,TRUE,October,10
101765,28/12/2024,C1242,Bengaluru,Fashion,Jeans,2,4874.00,8773.20,8456.71,316.49,Wallet,Store,2.00,Social Media,New,0.10,TRUE,December,12
101766,22/01/2024,C1512,Delhi,Fashion,T-Shirt,3,1607.00,4338.90,3282.91,1055.99,Cash,Online,2.00,Social Media,New,0.10,TRUE,January,1
101767,01/06/2024,C1720,Bengaluru,Home,Table,3,2875.00,8193.75,4815.39,3378.36,UPI,Online,2.00,Social Media,New,0.05,TRUE,June,6
101768,18/02/2025,C1604,Mumbai,Fashion,Jacket,2,4523.00,8141.40,5472.11,2669.29,Debit Card,Store,2.00,Social Media,Returning,0.10,TRUE,February,2
101769,26/09/2025,C1219,Vizag,Grocery,Oil,1,1974.00,1480.50,1042.43,438.07,Wallet,Online,2.00,Social Media,Returning,0.25,TRUE,September,9
101770,29/05/2024,C1201,Vizag,Grocery,Milk,3,2536.00,5706.00,5023.19,682.81,UPI,Online,2.00,Social Media,Returning,0.25,TRUE,May,5
101771,20/07/2025,C1005,Vizag,Home,Table,4,320.00,1152.00,1139.20,12.80,Wallet,Store,2.00,Social Media,Returning,0.10,TRUE,July,7
101772,29/10/2024,C1721,Mumbai,Home,Cookware,1,356.00,338.20,212.83,125.37,UPI,Online,2.00,Social Media,Returning,0.05,TRUE,October,10
101773,31/07/2024,C1051,Chennai,Beauty,Shampoo,2,306.00,581.40,285.35,296.05,Credit Card,Online,2.00,Social Media,Returning,0.05,TRUE,July,7
101774,19/10/2024,C1053,Pune,Grocery,Rice,3,1687.00,4301.85,2556.53,1745.32,Wallet,Online,2.00,Social Media,New,0.15,TRUE,October,10
101775,05/05/2025,C1779,Hyderabad,Electronics,Tablet,2,701.00,1051.50,740.26,311.24,Debit Card,Store,2.00,Social Media,Returning,0.25,TRUE,May,5
101776,23/07/2025,C1211,Vizag,Fashion,Jacket,4,2199.00,8356.20,4660.03,3696.17,Cash,Online,2.00,Social Media,New,0.05,TRUE,July,7
101777,19/03/2024,C1600,Pune,Home,Lamp,3,2286.00,6515.10,4432.67,2082.43,Credit Card,Store,2.00,Social Media,New,0.05,TRUE,March,3
101778,10/09/2024,C1454,Chennai,Home,Cookware,1,2964.00,2964.00,1637.76,1326.24,Wallet,Online,2.00,Social Media,Returning,0.00,TRUE,September,9
101779,16/03/2025,C1163,Hyderabad,Home,Table,3,4862.00,14586.00,12089.40,2496.60,Credit Card,Store,2.00,Social Media,Returning,0.00,TRUE,March,3
101780,27/09/2025,C1322,Vizag,Sports,Football,3,4345.00,11079.75,6067.42,5012.33,Debit Card,Online,2.00,Social Media,Returning,0.15,TRUE,September,9
101781,15/03/2024,C1186,Pune,Sports,Shoes,2,2260.00,4520.00,2042.31,2477.69,Credit Card,Online,2.00,Social Media,Returning,0.00,TRUE,March,3
101782,31/05/2025,C1712,Mumbai,Fashion,Jeans,3,3457.00,7778.25,6818.86,959.39,Wallet,Online,2.00,Social Media,Returning,0.25,TRUE,May,5
101783,13/01/2025,C1224,Bengaluru,Sports,Yoga Mat,4,2658.00,10632.00,6059.93,4572.07,Wallet,Store,2.00,Social Media,Returning,0.00,TRUE,January,1
101784,16/01/2025,C1606,Delhi,Grocery,Milk,5,2847.00,12811.50,12266.80,544.70,UPI,Store,2.00,Social Media,Returning,0.10,TRUE,January,1
101785,25/05/2025,C1576,Vizag,Grocery,Snacks,3,4991.00,14973.00,9326.35,5646.65,Credit Card,Store,2.00,Social Media,New,0.00,TRUE,May,5
101786,05/02/2025,C1188,Pune,Fashion,T-Shirt,3,365.00,1040.25,790.91,249.34,UPI,Store,2.00,Social Media,Returning,0.05,TRUE,February,2
101787,04/05/2025,C1647,Mumbai,Home,Cookware,5,3819.00,19095.00,11912.83,7182.17,Credit Card,Online,2.00,Social Media,New,0.00,TRUE,May,5
101788,04/08/2025,C1428,Chennai,Beauty,Face Wash,3,247.00,629.85,526.38,103.47,Debit Card,Online,2.00,Social Media,New,0.15,TRUE,August,8
101789,23/04/2025,C1195,Hyderabad,Grocery,Snacks,1,2154.00,2154.00,1748.42,405.58,Wallet,Store,2.00,Social Media,New,0.00,TRUE,April,4
101790,25/05/2025,C1654,Bengaluru,Unavailable,Laptop,4,1577.00,6308.00,2877.32,3430.68,Credit Card,Store,2.00,Social Media,New,0.00,TRUE,May,5
101791,20/05/2025,C1060,Chennai,Fashion,T-Shirt,2,2952.00,5904.00,3814.70,2089.30,Debit Card,Online,2.00,Social Media,New,0.00,TRUE,May,5
101792,06/03/2024,C1068,Bengaluru,Home,Table,3,961.00,2450.55,1816.89,633.66,Wallet,Store,2.00,Social Media,New,0.15,TRUE,March,3
101793,17/07/2024,C1765,Mumbai,Fashion,Jacket,3,3599.00,10257.15,5109.38,5147.77,Debit Card,Store,2.00,Social Media,Returning,0.05,TRUE,July,7
101794,14/03/2025,C1177,Pune,Electronics,Tablet,3,2493.00,6731.10,4917.01,1814.09,Credit Card,Store,2.00,Social Media,Returning,0.10,TRUE,March,3
101795,21/11/2025,C1192,Hyderabad,Electronics,Phone,1,1867.00,1680.30,904.30,776.00,Wallet,Store,2.00,Social Media,Returning,0.10,TRUE,November,11
101796,22/08/2025,C1434,Mumbai,Electronics,Headphones,5,2136.00,8010.00,7447.75,562.25,Credit Card,Store,2.00,Social Media,New,0.25,TRUE,August,8
101797,05/12/2025,C1545,Pune,Grocery,Rice,1,4466.00,4466.00,3612.02,853.98,Debit Card,Online,2.00,Social Media,New,0.00,TRUE,December,12
101798,05/02/2025,C1259,Delhi,Electronics,Phone,3,3329.00,9987.00,5977.04,4009.96,Wallet,Store,2.00,Social Media,Returning,0.00,TRUE,February,2
101799,31/10/2025,C1661,Hyderabad,Grocery,Snacks,4,4025.00,12075.00,7637.47,4437.53,Debit Card,Online,2.00,Festival Offer,Returning,0.25,TRUE,October,10
101800,15/04/2024,C1362,Vizag,Grocery,Rice,3,1920.00,4320.00,3238.78,1081.22,Cash,Online,2.00,Festival Offer,Returning,0.25,TRUE,April,4
101801,26/09/2025,C1343,Hyderabad,Beauty,Face Wash,1,2524.00,2019.20,1889.81,129.39,Credit Card,Store,2.00,Festival Offer,New,0.20,TRUE,September,9
101802,11/04/2024,C1781,Bengaluru,Grocery,Snacks,3,4858.00,11659.20,6953.31,4705.89,Debit Card,Online,2.00,Festival Offer,New,0.20,TRUE,April,4
101803,15/08/2025,C1591,Bengaluru,Sports,Shoes,1,4087.00,3678.30,3617.74,60.56,Wallet,Store,2.00,Festival Offer,New,0.10,TRUE,August,8
101804,03/04/2024,C1005,Chennai,Fashion,Jacket,2,3391.00,6103.80,4152.72,1951.08,Debit Card,Online,2.00,Festival Offer,Returning,0.10,TRUE,April,4
101805,25/08/2025,C1705,Chennai,Electronics,Tablet,1,2141.00,2033.95,1744.52,289.43,Wallet,Store,2.00,Festival Offer,New,0.05,TRUE,August,8
101806,02/04/2024,C1161,Vizag,Fashion,Jacket,3,3995.00,10786.50,9990.90,795.60,Wallet,Online,2.00,Festival Offer,New,0.10,TRUE,April,4
101807,12/08/2024,C1020,Delhi,Fashion,Jacket,1,939.00,939.00,520.84,418.16,Debit Card,Online,2.00,Festival Offer,Returning,0.00,TRUE,August,8
101808,29/03/2025,C1792,Vizag,Home,Chair,2,1300.00,2340.00,2309.84,30.16,Cash,Online,2.00,Festival Offer,Returning,0.10,TRUE,March,3
101809,25/10/2024,C1560,Delhi,Electronics,Phone,1,2996.00,2696.40,2467.05,229.35,UPI,Online,2.00,Festival Offer,Returning,0.10,TRUE,October,10
101810,06/07/2025,C1483,Pune,Sports,Bat,1,4718.00,4246.20,3276.94,969.26,Debit Card,Store,2.00,Festival Offer,Returning,0.10,TRUE,July,7
101811,11/12/2025,C1113,Chennai,Electronics,Laptop,2,1409.00,2536.20,1285.52,1250.68,UPI,Store,2.00,Festival Offer,Returning,0.10,TRUE,December,12
101812,12/01/2024,C1073,Pune,Unavailable,Snacks,2,2563.00,3844.50,2596.30,1248.20,Cash,Store,2.00,Festival Offer,Returning,0.25,TRUE,January,1
101813,07/08/2025,C1765,Delhi,Electronics,Tablet,3,1525.00,3431.25,3004.30,426.95,Cash,Store,2.00,Festival Offer,Returning,0.25,TRUE,August,8
101814,11/04/2025,C1170,Delhi,Home,Lamp,3,587.00,1672.95,1072.28,600.67,Wallet,Store,2.00,Festival Offer,New,0.05,TRUE,April,4
101815,14/06/2024,C1636,Bengaluru,Beauty,Cream,4,3151.00,10713.40,10207.85,505.55,UPI,Store,2.00,Festival Offer,New,0.15,TRUE,June,6
101816,08/08/2025,C1025,Pune,Grocery,Rice,4,1794.00,6458.40,3493.38,2965.02,Cash,Online,2.00,Festival Offer,Returning,0.10,TRUE,August,8
101817,18/05/2025,C1071,Bengaluru,Sports,Shoes,2,3823.00,5734.50,3461.49,2273.01,Credit Card,Online,2.00,Festival Offer,New,0.25,TRUE,May,5
101818,29/05/2025,C1112,Mumbai,Fashion,Shoes,2,1300.00,2470.00,1739.17,730.83,Credit Card,Online,2.00,Festival Offer,New,0.05,TRUE,May,5
101819,02/07/2024,C1053,Hyderabad,Beauty,Face Wash,1,986.00,887.40,875.93,11.47,Debit Card,Store,2.00,Festival Offer,New,0.10,TRUE,July,7
101820,05/01/2025,C1760,Vizag,Beauty,Shampoo,5,1267.00,5701.50,3878.64,1822.86,Wallet,Store,2.00,Festival Offer,Returning,0.10,TRUE,January,1
101821,18/09/2025,C1301,Chennai,Grocery,Rice,5,2363.00,8861.25,6027.13,2834.12,UPI,Store,2.00,Festival Offer,Returning,0.25,TRUE,September,9
101822,18/07/2025,C1211,Vizag,Electronics,Laptop,4,2308.00,6924.00,6789.56,134.44,Debit Card,Store,2.00,Festival Offer,Returning,0.25,TRUE,July,7
101823,07/09/2024,C1078,Hyderabad,Home,Table,1,1403.00,1262.70,720.55,542.15,Cash,Online,2.00,Festival Offer,Returning,0.10,TRUE,September,9
101824,20/03/2024,C1371,Delhi,Electronics,Headphones,4,1795.00,6462.00,3581.24,2880.76,Debit Card,Online,2.00,Festival Offer,New,0.10,TRUE,March,3
101825,11/01/2024,C1142,Hyderabad,Beauty,Shampoo,3,1041.00,3123.00,1720.17,1402.83,Cash,Online,2.00,Festival Offer,Returning,0.00,TRUE,January,1
101826,15/05/2025,C1253,Mumbai,Beauty,Shampoo,5,3084.00,13107.00,10985.54,2121.46,UPI,Store,2.00,Festival Offer,New,0.15,TRUE,May,5
101827,16/01/2024,C1737,Bengaluru,Fashion,Jacket,5,4853.00,24265.00,21739.56,2525.44,UPI,Online,2.00,Festival Offer,Returning,0.00,TRUE,January,1
